machine_name,node_id,timestamp,voltage_l1,voltage_l2,voltage_l3,current_l1,current_l2,current_l3,active_power_kw,kwh,kvarh,pf,temperature,vibration,co2_ppm
SARA Mill,TX-SARA,2026-03-13T01:38:14.187Z,399.7,404.1,403.4,17.87,18.30,17.74,21.70,1011.116,101.112,0.90,63.7,1.09,466
Compressor Array,D-003,2026-03-13T01:38:14.187Z,404.6,397.3,401.1,18.46,15.85,15.64,20.04,904.564,90.456,0.91,69.1,0.74,401
JMS Industrial,TX-JMS,2026-03-13T01:43:14.187Z,403.8,400.6,404.2,17.38,18.00,15.51,20.50,982.607,98.261,0.95,55.8,0.25,454
EBOOT CNC,TX-EBOOT,2026-03-13T01:43:14.187Z,403.5,398.2,399.2,15.61,17.42,15.21,19.31,946.572,94.657,0.95,41.9,1.20,422
SARA Mill,TX-SARA,2026-03-13T01:43:14.187Z,396.6,398.5,400.9,16.46,18.72,15.33,20.14,1012.794,101.279,0.85,48.9,1.05,479
Compressor Array,D-003,2026-03-13T01:43:14.187Z,402.6,398.7,398.1,18.53,18.11,19.16,22.31,906.423,90.642,0.91,61.5,0.60,450
JMS Industrial,TX-JMS,2026-03-13T01:48:14.187Z,402.9,401.8,403.4,19.07,15.42,17.86,21.09,984.364,98.436,0.87,68.1,0.95,448
EBOOT CNC,TX-EBOOT,2026-03-13T01:48:14.187Z,400.5,401.8,404.3,18.82,15.16,19.75,21.61,948.373,94.837,0.88,42.4,1.41,421
SARA Mill,TX-SARA,2026-03-13T01:48:14.187Z,396.4,396.7,399.8,17.67,19.68,19.77,22.71,1014.686,101.469,0.88,52.7,1.33,470
Compressor Array,D-003,2026-03-13T01:48:14.187Z,396.7,399.8,401.7,15.93,16.09,17.65,19.84,908.076,90.808,0.91,62.6,0.48,470
JMS Industrial,TX-JMS,2026-03-13T01:53:14.187Z,396.4,402.7,400.4,16.77,17.37,16.92,20.42,986.065,98.607,0.89,48.8,0.68,405
EBOOT CNC,TX-EBOOT,2026-03-13T01:53:14.187Z,397.0,396.7,399.5,19.56,15.76,16.95,20.79,950.105,95.011,0.87,45.8,1.49,403
SARA Mill,TX-SARA,2026-03-13T01:53:14.187Z,395.7,398.5,397.4,16.14,18.29,19.01,21.23,1016.456,101.646,0.85,52.2,0.46,461
Compressor Array,D-003,2026-03-13T01:53:14.187Z,397.4,396.4,398.0,18.75,19.23,16.73,21.74,909.887,90.989,0.89,55.4,0.56,431
JMS Industrial,TX-JMS,2026-03-13T01:58:14.187Z,399.3,395.2,402.8,18.53,18.94,16.69,21.60,987.865,98.787,0.90,42.3,1.15,467
EBOOT CNC,TX-EBOOT,2026-03-13T01:58:14.187Z,404.7,399.3,401.1,15.12,16.38,17.68,19.75,951.751,95.175,0.93,53.6,1.79,439
SARA Mill,TX-SARA,2026-03-13T01:58:14.187Z,399.7,403.2,403.4,16.57,17.05,17.07,20.38,1018.154,101.815,0.94,46.5,0.24,414
Compressor Array,D-003,2026-03-13T01:58:14.187Z,399.4,404.5,395.2,19.27,15.71,19.38,21.71,911.696,91.170,0.85,40.6,1.32,495
JMS Industrial,TX-JMS,2026-03-13T02:03:14.187Z,397.7,404.8,399.1,16.48,18.98,18.41,21.59,989.664,98.966,0.88,66.1,0.33,414
EBOOT CNC,TX-EBOOT,2026-03-13T02:03:14.187Z,395.2,400.6,399.0,18.29,16.55,15.82,20.17,953.432,95.343,0.85,42.9,0.64,465
SARA Mill,TX-SARA,2026-03-13T02:03:14.187Z,397.1,402.9,402.2,16.67,19.32,19.86,22.39,1020.020,102.002,0.88,54.4,0.75,481
Compressor Array,D-003,2026-03-13T02:03:14.187Z,399.9,399.1,402.7,17.01,17.35,17.59,20.81,913.431,91.343,0.88,46.9,1.07,436
JMS Industrial,TX-JMS,2026-03-13T02:08:14.187Z,396.0,396.0,404.2,19.89,17.37,16.83,21.56,991.461,99.146,0.93,61.1,0.52,406
EBOOT CNC,TX-EBOOT,2026-03-13T02:08:14.187Z,404.5,403.3,403.5,15.15,15.57,19.01,20.08,955.105,95.510,0.89,52.8,0.88,420
SARA Mill,TX-SARA,2026-03-13T02:08:14.187Z,403.7,401.1,402.1,19.09,19.76,15.78,21.98,1021.851,102.185,0.89,58.9,1.75,450
Compressor Array,D-003,2026-03-13T02:08:14.187Z,401.6,396.6,395.7,16.86,16.92,19.10,21.04,915.184,91.518,0.86,41.3,1.34,406
JMS Industrial,TX-JMS,2026-03-13T02:13:14.187Z,404.6,399.8,397.4,15.05,15.03,17.23,18.95,993.040,99.304,0.91,58.5,1.20,417
EBOOT CNC,TX-EBOOT,2026-03-13T02:13:14.187Z,403.7,400.9,395.8,18.97,18.13,16.80,21.58,956.903,95.690,0.92,48.8,1.97,468
SARA Mill,TX-SARA,2026-03-13T02:13:14.187Z,403.2,404.5,396.8,16.63,18.52,19.53,21.95,1023.680,102.368,0.86,50.1,0.27,430
Compressor Array,D-003,2026-03-13T02:13:14.187Z,399.3,395.5,397.4,16.48,15.60,18.85,20.24,916.870,91.687,0.91,59.7,0.93,468
JMS Industrial,TX-JMS,2026-03-13T02:18:14.187Z,403.5,400.0,401.4,19.64,15.24,16.24,20.54,994.751,99.475,0.86,54.9,0.94,466
EBOOT CNC,TX-EBOOT,2026-03-13T02:18:14.187Z,402.2,399.0,401.7,15.88,16.88,17.70,20.23,958.589,95.859,0.92,56.6,1.77,500
SARA Mill,TX-SARA,2026-03-13T02:18:14.187Z,403.6,404.0,401.7,16.04,16.83,18.83,20.84,1025.416,102.542,0.92,63.5,0.69,424
Compressor Array,D-003,2026-03-13T02:18:14.187Z,404.3,404.1,404.5,18.36,15.54,16.78,20.49,918.578,91.858,0.86,56.9,2.11,498
JMS Industrial,TX-JMS,2026-03-13T02:23:14.187Z,397.5,402.0,401.1,18.55,19.15,19.41,22.86,996.656,99.666,0.95,60.3,2.09,486
EBOOT CNC,TX-EBOOT,2026-03-13T02:23:14.187Z,403.4,404.0,404.9,16.07,17.76,16.54,20.35,960.285,96.028,0.86,42.5,0.29,468
SARA Mill,TX-SARA,2026-03-13T02:23:14.187Z,401.3,396.9,401.4,19.13,15.44,16.93,20.60,1027.133,102.713,0.86,54.1,1.24,442
Compressor Array,D-003,2026-03-13T02:23:14.187Z,404.7,396.2,399.5,19.95,19.99,19.57,23.81,920.562,92.056,0.89,66.2,1.43,436
JMS Industrial,TX-JMS,2026-03-13T02:28:14.187Z,396.9,395.2,399.5,17.48,18.21,15.46,20.31,998.349,99.835,0.91,64.0,0.87,424
EBOOT CNC,TX-EBOOT,2026-03-13T02:28:14.187Z,396.8,401.3,400.2,18.27,17.51,16.87,21.03,962.037,96.204,0.86,65.9,0.86,402
SARA Mill,TX-SARA,2026-03-13T02:28:14.187Z,402.2,399.7,399.1,18.16,17.54,15.25,20.40,1028.833,102.883,0.93,45.0,0.63,433
Compressor Array,D-003,2026-03-13T02:28:14.187Z,402.8,396.7,397.0,15.90,18.77,17.47,20.78,922.294,92.229,0.93,63.1,0.31,487
JMS Industrial,TX-JMS,2026-03-13T02:33:14.187Z,399.3,403.9,402.1,18.42,16.69,16.47,20.72,1000.075,100.008,0.92,58.2,1.37,402
EBOOT CNC,TX-EBOOT,2026-03-13T02:33:14.187Z,395.8,397.9,405.0,18.54,16.94,15.59,20.39,963.736,96.374,0.91,52.1,0.59,408
SARA Mill,TX-SARA,2026-03-13T02:33:14.187Z,397.0,396.2,402.8,18.06,18.84,17.20,21.56,1030.630,103.063,0.86,55.2,0.88,437
Compressor Array,D-003,2026-03-13T02:33:14.187Z,398.4,402.9,395.2,17.33,15.72,16.53,19.77,923.941,92.394,0.93,41.0,0.46,436
JMS Industrial,TX-JMS,2026-03-13T02:38:14.187Z,402.7,399.6,398.9,15.62,15.79,16.86,19.33,1001.686,100.169,0.91,51.4,0.24,421
EBOOT CNC,TX-EBOOT,2026-03-13T02:38:14.187Z,400.1,398.5,395.4,17.27,18.23,16.66,20.76,965.467,96.547,0.93,60.4,1.08,442
SARA Mill,TX-SARA,2026-03-13T02:38:14.187Z,398.2,397.4,396.9,18.07,18.27,15.40,20.57,1032.344,103.234,0.93,47.9,1.31,453
Compressor Array,D-003,2026-03-13T02:38:14.187Z,403.4,404.4,401.9,18.56,16.24,19.59,21.93,925.769,92.577,0.91,56.7,1.72,447
JMS Industrial,TX-JMS,2026-03-13T02:43:14.187Z,395.6,397.1,398.0,18.05,16.30,15.10,19.63,1003.321,100.332,0.87,43.6,1.40,435
EBOOT CNC,TX-EBOOT,2026-03-13T02:43:14.187Z,397.8,400.8,403.0,16.31,19.99,19.59,22.39,967.333,96.733,0.94,55.7,2.02,433
SARA Mill,TX-SARA,2026-03-13T02:43:14.187Z,399.1,403.8,399.5,15.43,19.70,18.48,21.49,1034.135,103.413,0.87,64.3,0.85,420
Compressor Array,D-003,2026-03-13T02:43:14.187Z,403.6,396.3,400.6,16.44,16.34,18.88,20.68,927.492,92.749,0.93,52.3,1.30,437
JMS Industrial,TX-JMS,2026-03-13T02:48:14.187Z,396.9,402.4,404.5,16.31,19.99,19.68,22.48,1005.195,100.519,0.95,50.9,0.46,408
EBOOT CNC,TX-EBOOT,2026-03-13T02:48:14.187Z,402.2,403.9,395.6,19.15,16.68,16.00,20.77,969.064,96.906,0.92,57.3,1.67,415
SARA Mill,TX-SARA,2026-03-13T02:48:14.187Z,397.1,396.7,397.1,17.55,18.60,19.49,22.08,1035.975,103.598,0.94,66.0,2.08,465
Compressor Array,D-003,2026-03-13T02:48:14.187Z,396.2,401.4,401.0,15.92,17.90,16.88,20.26,929.180,92.918,0.91,54.1,0.67,489
JMS Industrial,TX-JMS,2026-03-13T02:53:14.187Z,403.5,401.3,402.3,16.22,18.53,19.43,21.80,1007.011,100.701,0.88,53.4,0.34,459
EBOOT CNC,TX-EBOOT,2026-03-13T02:53:14.187Z,396.6,402.5,398.8,16.34,17.88,17.45,20.63,970.783,97.078,0.85,69.2,1.98,434
SARA Mill,TX-SARA,2026-03-13T02:53:14.187Z,396.7,404.0,402.6,16.93,16.01,17.14,20.08,1037.649,103.765,0.94,60.4,0.83,426
Compressor Array,D-003,2026-03-13T02:53:14.187Z,402.5,400.1,395.9,18.54,19.84,19.67,23.19,931.112,93.111,0.92,57.5,0.73,417
JMS Industrial,TX-JMS,2026-03-13T02:58:14.187Z,398.7,401.8,401.3,19.65,18.22,19.55,23.00,1008.928,100.893,0.92,52.1,0.32,484
EBOOT CNC,TX-EBOOT,2026-03-13T02:58:14.187Z,403.6,401.1,403.6,17.66,15.43,17.51,20.38,972.482,97.248,0.92,58.0,0.91,450
SARA Mill,TX-SARA,2026-03-13T02:58:14.187Z,397.7,403.5,397.8,16.68,16.38,18.52,20.61,1039.366,103.937,0.86,43.9,1.09,453
Compressor Array,D-003,2026-03-13T02:58:14.187Z,399.3,397.2,400.7,17.67,19.56,17.34,21.78,932.927,93.293,0.94,68.9,1.98,452
JMS Industrial,TX-JMS,2026-03-13T03:03:14.187Z,397.9,395.5,395.5,16.09,19.76,15.21,20.23,1010.614,101.061,0.91,59.5,1.55,414
EBOOT CNC,TX-EBOOT,2026-03-13T03:03:14.187Z,397.0,404.7,400.5,17.51,19.41,15.52,21.02,974.233,97.423,0.92,41.4,2.17,428
SARA Mill,TX-SARA,2026-03-13T03:03:14.187Z,400.0,397.5,396.2,17.03,16.97,16.85,20.23,1041.053,104.105,0.86,69.1,0.65,421
Compressor Array,D-003,2026-03-13T03:03:14.187Z,401.1,400.9,395.9,16.75,19.20,16.70,21.03,934.679,93.468,0.92,60.7,1.51,417
JMS Industrial,TX-JMS,2026-03-13T03:08:14.187Z,404.5,404.1,402.1,15.19,16.75,17.20,19.83,1012.267,101.227,0.93,60.9,2.05,462
EBOOT CNC,TX-EBOOT,2026-03-13T03:08:14.187Z,402.6,397.4,399.3,19.32,17.11,19.47,22.35,976.096,97.610,0.90,45.1,1.09,435
SARA Mill,TX-SARA,2026-03-13T03:08:14.187Z,395.0,402.7,397.0,15.35,17.49,19.14,20.71,1042.778,104.278,0.90,69.2,0.21,447
Compressor Array,D-003,2026-03-13T03:08:14.187Z,395.9,399.0,400.3,18.35,19.61,17.60,22.13,936.524,93.652,0.92,67.6,0.91,440
JMS Industrial,TX-JMS,2026-03-13T03:13:14.187Z,404.4,402.0,397.5,18.30,18.35,19.89,22.68,1014.157,101.416,0.92,62.2,1.90,449
EBOOT CNC,TX-EBOOT,2026-03-13T03:13:14.187Z,401.8,404.0,400.1,19.41,18.29,17.64,22.24,977.950,97.795,0.87,52.4,1.76,439
SARA Mill,TX-SARA,2026-03-13T03:13:14.187Z,404.3,398.4,400.5,18.75,17.81,15.24,20.78,1044.510,104.451,0.93,50.5,0.68,419
Compressor Array,D-003,2026-03-13T03:13:14.187Z,395.5,398.5,397.2,16.05,19.75,15.61,20.42,938.226,93.823,0.88,42.9,1.93,449
JMS Industrial,TX-JMS,2026-03-13T03:18:14.187Z,400.8,404.2,396.3,18.78,15.85,19.86,21.80,1015.974,101.597,0.91,40.7,2.17,440
EBOOT CNC,TX-EBOOT,2026-03-13T03:18:14.187Z,401.5,404.8,401.5,15.31,16.07,18.18,19.95,979.612,97.961,0.86,51.4,1.77,476
SARA Mill,TX-SARA,2026-03-13T03:18:14.187Z,403.3,397.5,399.8,17.35,15.50,15.01,19.16,1046.107,104.611,0.95,60.6,0.36,438
Compressor Array,D-003,2026-03-13T03:18:14.187Z,400.8,404.1,404.7,17.75,18.92,17.92,22.01,940.060,94.006,0.88,57.4,0.63,498
JMS Industrial,TX-JMS,2026-03-13T03:23:14.187Z,402.4,398.5,400.3,18.70,19.35,17.57,22.27,1017.830,101.783,0.89,44.1,1.19,462
EBOOT CNC,TX-EBOOT,2026-03-13T03:23:14.187Z,397.1,403.3,399.9,17.68,15.96,17.60,20.49,981.320,98.132,0.86,45.1,2.01,403
SARA Mill,TX-SARA,2026-03-13T03:23:14.187Z,401.3,404.1,400.1,16.46,19.49,19.18,22.15,1047.953,104.795,0.94,60.9,0.96,490
Compressor Array,D-003,2026-03-13T03:23:14.187Z,403.7,404.4,400.4,15.78,15.77,19.17,20.42,941.762,94.176,0.86,41.2,0.43,438
JMS Industrial,TX-JMS,2026-03-13T03:28:14.187Z,398.4,400.6,398.3,19.23,18.44,17.07,21.85,1019.650,101.965,0.88,62.2,1.94,466
EBOOT CNC,TX-EBOOT,2026-03-13T03:28:14.187Z,396.6,400.4,398.7,16.43,15.47,16.60,19.33,982.931,98.293,0.93,69.1,0.28,475
SARA Mill,TX-SARA,2026-03-13T03:28:14.187Z,404.0,403.8,398.4,19.14,17.63,16.94,21.60,1049.753,104.975,0.86,45.1,0.58,461
Compressor Array,D-003,2026-03-13T03:28:14.187Z,404.1,399.9,396.6,18.90,18.50,18.82,22.50,943.637,94.364,0.86,52.7,0.72,467
JMS Industrial,TX-JMS,2026-03-13T03:33:14.187Z,399.9,397.3,395.8,18.52,19.80,16.18,21.67,1021.456,102.146,0.92,66.4,0.88,472
EBOOT CNC,TX-EBOOT,2026-03-13T03:33:14.187Z,400.4,399.1,398.8,15.69,16.30,17.52,19.78,984.579,98.458,0.86,62.9,1.86,410
SARA Mill,TX-SARA,2026-03-13T03:33:14.187Z,402.1,400.7,399.3,18.45,19.76,17.27,22.23,1051.605,105.161,0.92,61.4,1.08,432
Compressor Array,D-003,2026-03-13T03:33:14.187Z,399.4,402.5,400.5,16.64,19.95,17.50,21.68,945.444,94.544,0.89,59.2,2.05,425
JMS Industrial,TX-JMS,2026-03-13T03:38:14.187Z,399.8,398.2,399.4,16.16,19.14,15.15,20.14,1023.135,102.313,0.89,67.0,0.89,473
EBOOT CNC,TX-EBOOT,2026-03-13T03:38:14.187Z,402.1,401.2,400.4,18.49,19.95,16.74,22.14,986.424,98.642,0.93,54.6,1.40,494
SARA Mill,TX-SARA,2026-03-13T03:38:14.187Z,398.0,399.0,404.6,15.01,15.66,18.91,19.87,1053.261,105.326,0.88,57.6,0.28,461
Compressor Array,D-003,2026-03-13T03:38:14.187Z,396.5,401.3,400.6,17.31,17.91,18.54,21.48,947.233,94.723,0.88,48.1,2.02,482
JMS Industrial,TX-JMS,2026-03-13T03:43:14.187Z,398.2,401.0,399.9,19.70,15.21,18.17,21.21,1024.902,102.490,0.92,46.2,2.15,490
EBOOT CNC,TX-EBOOT,2026-03-13T03:43:14.187Z,401.9,398.6,402.5,17.48,16.76,17.94,20.93,988.168,98.817,0.89,66.7,0.86,489
SARA Mill,TX-SARA,2026-03-13T03:43:14.187Z,402.4,398.5,399.6,19.85,17.33,19.80,22.81,1055.162,105.516,0.93,67.9,0.20,477
Compressor Array,D-003,2026-03-13T03:43:14.187Z,397.6,402.7,403.3,17.35,18.46,17.52,21.40,949.016,94.902,0.87,52.8,0.73,406
JMS Industrial,TX-JMS,2026-03-13T03:48:14.187Z,404.6,400.9,397.2,18.48,15.25,18.93,21.11,1026.661,102.666,0.90,61.5,0.60,462
EBOOT CNC,TX-EBOOT,2026-03-13T03:48:14.187Z,395.1,401.8,397.8,19.13,19.34,17.63,22.35,990.030,99.003,0.88,63.1,1.41,453
SARA Mill,TX-SARA,2026-03-13T03:48:14.187Z,402.8,395.1,402.6,16.48,16.38,18.55,20.58,1056.877,105.688,0.90,53.7,1.90,420
Compressor Array,D-003,2026-03-13T03:48:14.187Z,398.2,402.3,398.5,17.50,16.66,18.71,21.13,950.777,95.078,0.91,53.7,0.87,460
JMS Industrial,TX-JMS,2026-03-13T03:53:14.187Z,398.9,395.7,396.3,17.72,16.24,15.80,19.75,1028.307,102.831,0.88,45.6,2.18,404
EBOOT CNC,TX-EBOOT,2026-03-13T03:53:14.187Z,401.0,399.4,403.5,16.43,15.08,18.77,20.18,991.712,99.171,0.88,48.1,1.74,454
SARA Mill,TX-SARA,2026-03-13T03:53:14.187Z,399.5,401.6,395.5,17.05,19.56,19.57,22.41,1058.744,105.874,0.92,50.9,1.75,447
Compressor Array,D-003,2026-03-13T03:53:14.187Z,400.9,399.1,396.9,15.43,18.09,19.30,21.07,952.533,95.253,0.88,49.5,1.12,437
JMS Industrial,TX-JMS,2026-03-13T03:58:14.187Z,403.8,403.0,401.0,16.66,19.26,17.17,21.38,1030.089,103.009,0.91,52.9,0.49,467
EBOOT CNC,TX-EBOOT,2026-03-13T03:58:14.187Z,404.3,404.6,402.5,15.04,19.13,19.70,21.75,993.525,99.353,0.89,51.4,0.46,492
SARA Mill,TX-SARA,2026-03-13T03:58:14.187Z,398.0,399.7,403.4,15.19,17.98,19.47,21.09,1060.501,106.050,0.93,68.5,0.49,413
Compressor Array,D-003,2026-03-13T03:58:14.187Z,396.1,397.0,395.4,16.59,16.33,19.33,20.70,954.257,95.426,0.95,50.0,0.87,479
JMS Industrial,TX-JMS,2026-03-13T04:03:14.187Z,400.1,399.9,395.0,19.88,19.71,16.39,22.31,1031.948,103.195,0.85,50.2,1.10,441
EBOOT CNC,TX-EBOOT,2026-03-13T04:03:14.187Z,404.8,397.3,396.4,16.57,15.23,15.37,18.85,995.096,99.510,0.89,52.2,1.24,455
SARA Mill,TX-SARA,2026-03-13T04:03:14.187Z,396.1,398.8,403.9,17.64,18.60,16.78,21.18,1062.266,106.227,0.87,49.3,2.13,430
Compressor Array,D-003,2026-03-13T04:03:14.187Z,396.4,397.1,403.6,17.24,15.55,19.08,20.71,955.983,95.598,0.93,52.4,1.71,494
JMS Industrial,TX-JMS,2026-03-13T04:08:14.187Z,400.4,400.2,403.7,18.13,18.87,18.04,22.09,1033.789,103.379,0.87,64.3,0.69,481
EBOOT CNC,TX-EBOOT,2026-03-13T04:08:14.187Z,396.9,396.4,402.8,17.56,15.80,16.57,19.91,996.755,99.676,0.86,61.5,1.18,438
SARA Mill,TX-SARA,2026-03-13T04:08:14.187Z,396.2,396.5,396.6,15.26,18.58,17.56,20.38,1063.965,106.396,0.85,50.9,1.19,408
Compressor Array,D-003,2026-03-13T04:08:14.187Z,395.6,402.5,404.6,18.97,16.24,19.16,21.79,957.799,95.780,0.95,54.2,1.39,401
JMS Industrial,TX-JMS,2026-03-13T04:13:14.187Z,396.8,399.5,396.9,15.12,16.95,19.55,20.53,1035.500,103.550,0.95,44.6,1.07,468
EBOOT CNC,TX-EBOOT,2026-03-13T04:13:14.187Z,404.6,397.8,404.6,15.42,18.87,18.80,21.35,998.534,99.853,0.88,49.1,1.47,411
SARA Mill,TX-SARA,2026-03-13T04:13:14.187Z,403.2,399.3,402.4,18.88,15.95,19.95,22.00,1065.798,106.580,0.88,64.3,1.83,424
Compressor Array,D-003,2026-03-13T04:13:14.187Z,403.0,395.9,402.9,16.84,17.99,18.08,21.19,959.565,95.957,0.90,43.2,2.15,445
JMS Industrial,TX-JMS,2026-03-13T04:18:14.187Z,396.5,397.2,403.7,17.69,17.41,15.43,20.16,1037.180,103.718,0.92,45.9,1.85,438
EBOOT CNC,TX-EBOOT,2026-03-13T04:18:14.187Z,398.4,402.7,401.5,17.56,19.53,18.90,22.45,1000.405,100.041,0.90,66.1,1.20,422
SARA Mill,TX-SARA,2026-03-13T04:18:14.187Z,402.0,398.9,404.9,16.93,15.21,17.35,19.90,1067.457,106.746,0.90,69.2,0.65,446
Compressor Array,D-003,2026-03-13T04:18:14.187Z,403.6,395.3,397.9,15.25,17.36,19.04,20.59,961.281,96.128,0.86,44.3,1.28,493
JMS Industrial,TX-JMS,2026-03-13T04:23:14.187Z,398.1,404.4,399.8,19.69,16.72,19.83,22.53,1039.057,103.906,0.90,64.0,0.63,403
EBOOT CNC,TX-EBOOT,2026-03-13T04:23:14.187Z,402.9,400.2,399.1,18.77,16.94,17.49,21.32,1002.182,100.218,0.93,49.9,0.49,483
SARA Mill,TX-SARA,2026-03-13T04:23:14.187Z,396.8,400.2,403.2,15.71,16.81,19.69,20.90,1069.199,106.920,0.93,49.5,0.96,424
Compressor Array,D-003,2026-03-13T04:23:14.187Z,395.6,404.6,395.5,17.66,18.37,15.48,20.54,962.993,96.299,0.90,43.6,0.50,494
JMS Industrial,TX-JMS,2026-03-13T04:28:14.187Z,403.9,397.6,399.3,19.05,15.16,16.98,20.50,1040.766,104.077,0.86,59.3,0.37,470
EBOOT CNC,TX-EBOOT,2026-03-13T04:28:14.187Z,401.8,403.4,399.1,17.24,15.50,19.82,21.09,1003.940,100.394,0.89,63.8,1.36,418
SARA Mill,TX-SARA,2026-03-13T04:28:14.187Z,399.5,403.8,401.6,16.75,17.41,17.64,20.81,1070.933,107.093,0.87,50.3,0.26,491
Compressor Array,D-003,2026-03-13T04:28:14.187Z,395.5,395.3,400.9,18.28,16.95,18.42,21.32,964.770,96.477,0.89,48.5,1.22,439
JMS Industrial,TX-JMS,2026-03-13T04:33:14.187Z,397.0,404.8,398.8,17.90,16.52,18.20,21.05,1042.520,104.252,0.92,42.4,1.73,445
EBOOT CNC,TX-EBOOT,2026-03-13T04:33:14.187Z,395.3,396.0,403.7,19.25,16.67,15.44,20.44,1005.643,100.564,0.92,65.7,1.52,433
SARA Mill,TX-SARA,2026-03-13T04:33:14.187Z,404.8,396.9,401.4,15.37,17.36,17.06,19.96,1072.596,107.260,0.94,44.1,2.07,428
Compressor Array,D-003,2026-03-13T04:33:14.187Z,398.3,397.4,399.7,16.34,19.92,19.43,22.19,966.619,96.662,0.94,57.1,0.52,432
JMS Industrial,TX-JMS,2026-03-13T04:38:14.187Z,399.5,402.2,401.8,18.42,17.14,16.45,20.86,1044.259,104.426,0.94,60.3,1.38,436
EBOOT CNC,TX-EBOOT,2026-03-13T04:38:14.187Z,403.7,399.6,402.4,15.25,16.05,19.63,20.47,1007.349,100.735,0.91,50.5,1.26,453
SARA Mill,TX-SARA,2026-03-13T04:38:14.187Z,396.9,401.6,404.5,19.63,15.33,19.77,21.94,1074.424,107.442,0.89,69.1,0.53,487
Compressor Array,D-003,2026-03-13T04:38:14.187Z,401.6,402.5,399.1,16.76,15.33,17.09,19.72,968.262,96.826,0.88,52.7,1.32,481
JMS Industrial,TX-JMS,2026-03-13T04:43:14.187Z,398.0,402.6,401.5,17.69,17.27,16.76,20.72,1045.985,104.599,0.86,56.1,0.66,420
EBOOT CNC,TX-EBOOT,2026-03-13T04:43:14.187Z,397.1,395.2,397.3,17.43,16.40,15.93,19.73,1008.993,100.899,0.87,49.2,1.50,489
SARA Mill,TX-SARA,2026-03-13T04:43:14.187Z,400.0,402.5,397.6,19.91,19.87,17.86,23.06,1076.346,107.635,0.90,63.0,1.21,451
Compressor Array,D-003,2026-03-13T04:43:14.187Z,402.2,404.3,395.6,17.74,15.97,19.67,21.37,970.043,97.004,0.86,44.0,0.93,404
JMS Industrial,TX-JMS,2026-03-13T04:48:14.187Z,403.0,402.6,401.8,15.42,19.63,16.31,20.67,1047.708,104.771,0.91,67.3,1.88,488
EBOOT CNC,TX-EBOOT,2026-03-13T04:48:14.187Z,395.6,401.5,403.6,16.41,16.03,18.74,20.49,1010.701,101.070,0.94,49.0,1.34,435
SARA Mill,TX-SARA,2026-03-13T04:48:14.187Z,395.7,396.2,403.5,18.08,17.72,18.29,21.55,1078.142,107.814,0.87,60.4,0.86,447
Compressor Array,D-003,2026-03-13T04:48:14.187Z,401.6,395.8,395.2,18.40,18.14,19.69,22.35,971.906,97.191,0.91,43.8,0.26,432
JMS Industrial,TX-JMS,2026-03-13T04:53:14.187Z,399.4,397.2,396.2,19.92,18.33,16.05,21.59,1049.508,104.951,0.90,48.6,0.74,476
EBOOT CNC,TX-EBOOT,2026-03-13T04:53:14.187Z,405.0,404.5,399.6,17.56,15.56,17.41,20.36,1012.397,101.240,0.93,57.3,1.37,475
SARA Mill,TX-SARA,2026-03-13T04:53:14.187Z,404.9,402.9,404.5,18.62,15.79,18.22,21.27,1079.914,107.991,0.91,40.1,0.57,474
Compressor Array,D-003,2026-03-13T04:53:14.187Z,404.8,395.8,401.9,15.43,16.61,18.65,20.31,973.599,97.360,0.87,47.8,1.88,442
JMS Industrial,TX-JMS,2026-03-13T04:58:14.187Z,395.2,397.0,400.8,19.68,18.48,15.31,21.25,1051.279,105.128,0.92,46.1,1.96,466
EBOOT CNC,TX-EBOOT,2026-03-13T04:58:14.187Z,395.7,398.0,400.3,17.38,17.78,19.23,21.65,1014.202,101.420,0.93,50.7,1.10,410
SARA Mill,TX-SARA,2026-03-13T04:58:14.187Z,395.5,399.9,402.9,16.32,17.30,18.04,20.64,1081.634,108.163,0.90,56.6,2.06,473
Compressor Array,D-003,2026-03-13T04:58:14.187Z,404.1,403.9,401.4,15.27,18.64,19.13,21.38,975.380,97.538,0.92,49.5,1.75,462
JMS Industrial,TX-JMS,2026-03-13T05:03:14.187Z,399.1,396.0,404.3,16.25,18.32,15.40,19.96,1052.942,105.294,0.92,58.1,0.93,497
EBOOT CNC,TX-EBOOT,2026-03-13T05:03:14.187Z,397.5,398.9,398.7,16.36,17.72,19.30,21.27,1015.974,101.597,0.89,54.6,2.12,478
SARA Mill,TX-SARA,2026-03-13T05:03:14.187Z,404.3,404.7,396.1,17.47,16.05,17.64,20.54,1083.346,108.335,0.85,68.5,1.56,405
Compressor Array,D-003,2026-03-13T05:03:14.187Z,404.6,399.4,399.3,16.69,18.98,15.82,20.65,977.101,97.710,0.93,64.4,0.49,481
JMS Industrial,TX-JMS,2026-03-13T05:08:14.187Z,400.1,396.1,403.2,18.31,16.18,17.04,20.60,1054.659,105.466,0.86,45.5,1.25,408
EBOOT CNC,TX-EBOOT,2026-03-13T05:08:14.187Z,402.8,395.7,398.0,15.57,16.40,16.80,19.45,1017.595,101.759,0.85,62.9,0.60,455
SARA Mill,TX-SARA,2026-03-13T05:08:14.187Z,403.4,396.6,403.6,16.39,16.10,16.89,19.82,1084.998,108.500,0.85,68.1,1.43,420
